Week,Town,Year,Month,Case_Count,AvgTemp,TempRange,AvgHumidity,SunshineHours,RainfallHours,Rainfall,BI,CI,HI,LI,AI,PI,Con100HH,RT,RT_level,LSTM,SARIMAX,Xgboost
2020/12/14,下營區,2020,12,0,19.42857143,7.342857143,76,45.3,0,0,0,0,0,0,0,0,0,0.01,1,1,1,1
2020/12/21,下營區,2020,12,0,19.75714286,6.714285714,79.14285714,33,12.3,3.5,0,0,0,0,0,0,0,0.01,1,1,1,1
2020/12/28,下營區,2020,12,0,16.81428571,7.857142857,69.71428571,45.6,0,0,0,0,0,0,0,0,0,0.01,1,1,1,1
2021/1/4,下營區,2021,1,0,15.01428571,6.771428571,71.28571429,26.8,1.7,0,0,0,0,0,0,0,0,0.01,1,1,1,1
2021/1/11,下營區,2021,1,0,15.4,9.142857143,65.85714286,48.6,0.5,0,0,0,0,0,0,0,0,0.01,1,1,1,1
2021/1/18,下營區,2021,1,0,18.21428571,8.2,81.42857143,40.1,2.9,2.5,0,0,0,0,0,0,0,0.01,1,1,1,1
2021/1/25,下營區,2021,1,0,17.82857143,8.757142857,75.42857143,57.5,0,0,0,0,0,0,0,0,0,0.01,1,1,1,1
2021/2/1,下營區,2021,2,0,19.4,9.157142857,71.14285714,68.4,0,0,0,0,0,0,0,0,0,0.01,1,1,1,1
2021/2/8,下營區,2021,2,0,19.24285714,7.571428571,83.85714286,34.4,5.1,13.5,0,0,0,0,0,0,0,0.01,1,1,1,1
2021/2/15,下營區,2021,2,0,18.81428571,8.371428571,65.28571429,63.3,0,0,2,1.371,2,3,0,0,2,0.01,1,1,1,1
2021/2/22,下營區,2021,2,0,21.41428571,8.414285714,74,58.2,0.1,0,0,0,0,0,0,0,0,0.01,1,1,1,1
2021/3/1,下營區,2021,3,0,21.7,9.4,74.42857143,45.4,0.3,0,1.333333333,0.615666667,1.333333333,1.333333333,0,0,1.333333333,0.01,1,1,1,1
2021/3/8,下營區,2021,3,0,21.2,9.385714286,76.42857143,66.6,0,0,0,0,0,0,0,0,0,0.01,1,1,1,1
2021/3/15,下營區,2021,3,0,23.78571429,8.742857143,70.42857143,68.2,0,0,0,0,0,0,0,0,0,0.01,1,1,1,1
2021/3/22,下營區,2021,3,0,21.1,7.214285714,72,41.9,3.5,5,0,0,0,0,0,0,0,0.01,1,1,1,1
2021/3/29,下營區,2021,3,0,26.37142857,6.228571429,76.85714286,61.8,0,0,1,0.4625,1,1,0,0,1,0.01,1,1,1,1
2021/4/5,下營區,2021,4,0,22.58571429,8.728571429,67.71428571,46,0,0,0,0,0,0,0,0,0,0.01,1,1,1,1
2021/4/12,下營區,2021,4,0,24.94285714,7.885714286,72,70.5,0,0,0,0,0,0,0,0,0,0.01,1,1,1,1
2021/4/19,下營區,2021,4,0,25.44285714,6.142857143,74,52.8,2.8,0.5,2,1.041,2,2,0,0,2,0.01,1,1,1,1
2021/4/26,下營區,2021,4,0,24.84285714,5.414285714,76.28571429,31,8.7,19.5,0,0,0,0,0,0,0,0.01,1,1,1,1
2021/5/3,下營區,2021,5,0,27.52857143,6.671428571,73.85714286,59.9,2.5,0,1,0.5375,1,1,0,0,1,0.01,1,1,1,1
2021/5/10,下營區,2021,5,0,29.21428571,5.828571429,73,79.7,0,0,0,0,0,0,0,0,0,0.01,1,1,1,1
2021/5/17,下營區,2021,5,0,30.11428571,4.871428571,73.85714286,71.9,0,0,0,0,0,0,0,0,0,0.01,1,1,1,1
2021/5/24,下營區,2021,5,0,29.87142857,4.985714286,74.57142857,60,6.2,54,0,0,0,0,0,0,0,0.01,1,1,1,1
2021/5/31,下營區,2021,5,0,28.47142857,5,81.71428571,38.4,36.1,303.5,0,0,0,0,0,0,0,0.01,1,1,1,1
2021/6/7,下營區,2021,6,0,29.12857143,6.257142857,75.14285714,59.2,3,22,0,0,0,0,0,0,0,0.01,1,1,1,1
2021/6/14,下營區,2021,6,0,29.27142857,4.814285714,80.14285714,34.8,8.5,69.5,1.96,6.666,1.96,1.96,0,0,1.96,0.01,1,1,1,1
2021/6/21,下營區,2021,6,0,26.75714286,5.4,87.42857143,10.6,44.9,217,0,0,0,0,0,0,0,0.01,1,1,1,1
2021/6/28,下營區,2021,6,0,28.55714286,5.328571429,81.85714286,51.6,15.3,209,0,0,0,0,0,0,0,0.01,1,1,1,1
2021/7/5,下營區,2021,7,0,29.9,5.214285714,76.42857143,52,3,10,0,0,0,0,0,0,0,0.01,1,1,1,1
2021/7/12,下營區,2021,7,0,29.14285714,6.828571429,74.71428571,54.6,5.8,24.5,0,0,0,0,0,0,0,0.01,1,1,1,1
2021/7/19,下營區,2021,7,0,28.97142857,5.457142857,81,32.5,10.9,55,1,2.6315,1,1,0,0,1,0.01,1,1,1,1
2021/7/26,下營區,2021,7,0,27.77142857,4.771428571,88.71428571,21.6,54.3,548,0,0,0,0,0,0,0,0.01,1,1,1,1
2021/8/2,下營區,2021,8,0,26.98571429,3.442857143,92.85714286,3.3,53.4,369,0,0,0,0,0,0,0,0.01,1,1,1,1
2021/8/9,下營區,2021,8,0,27.71428571,5.457142857,85.42857143,35.7,22,137,0,0,0,0,0,0,0,0.01,1,1,1,1
2021/8/16,下營區,2021,8,0,29.41428571,5.428571429,75.14285714,60.4,0,0,0.666666667,0.308333333,0.666666667,0.666666667,0,0,0.666666667,0.01,1,1,1,1
2021/8/23,下營區,2021,8,0,29.57142857,6.685714286,73.28571429,68,2.2,23.5,0,0,0,0,0,0,0,0.01,1,1,1,1
2021/8/30,下營區,2021,8,0,28.81428571,5.842857143,77.85714286,37.7,12.1,54,0,0,0,0,0,0,0,0.01,1,1,1,1
2021/9/6,下營區,2021,9,0,29.74285714,5.185714286,76.57142857,45,3.3,2,2,3.846,2,6,0,0,2,0.01,1,1,1,1
2021/9/13,下營區,2021,9,0,29.37142857,5.842857143,77.57142857,58.3,6.8,60,0,0,0,0,0,0,0,0.01,1,1,1,1
2021/9/20,下營區,2021,9,0,29.74285714,6.071428571,71.14285714,56.9,1,0.5,0,0,0,0,0,0,0,0.01,1,1,1,1
2021/9/27,下營區,2021,9,0,29.81428571,5.6,71.85714286,58.2,0.1,0,0,0,0,0,0,0,0,0.01,1,1,1,1
2021/10/4,下營區,2021,10,0,29.72857143,5.728571429,71.85714286,50.9,0,0,0,0,0,0,0,0,0,0.01,1,1,1,1
2021/10/11,下營區,2021,10,0,27.42857143,4.742857143,79.71428571,25.1,26.3,24,0,0,0,0,0,0,0,0.01,1,1,1,1
2021/10/18,下營區,2021,10,0,25.61428571,7.728571429,70.42857143,56.4,0,0,0.4,0.4346,0.4,0.4,0,0,0.4,0.01,1,1,1,1
2021/10/25,下營區,2021,10,0,25.45714286,7.842857143,70,59.9,0,0,0,0,0,0,0,0,0,0.01,1,1,1,1
2021/11/1,下營區,2021,11,0,26.15714286,7.285714286,73.71428571,61,0,0,0,0,0,0,0,0,0,0.01,1,1,1,1
2021/11/8,下營區,2021,11,0,21.54285714,8.5,62.71428571,45.9,1.8,1,0,0,0,0,0,0,0,0.01,1,1,1,1
2021/11/15,下營區,2021,11,0,23.97142857,7.242857143,76.42857143,60.5,0,0,0,0,0,0,0,0,0,0.01,1,1,1,1
2021/11/22,下營區,2021,11,0,21.11428571,6.685714286,75.57142857,26.9,10.5,5,0.4,1.3332,0.4,0.4,0,0,0.4,0.01,1,1,1,1
2021/11/29,下營區,2021,11,0,19.64285714,8.4,66.14285714,49.3,2.1,0.5,0.666666667,0.900666667,0.666666667,0.666666667,0,0,0.666666667,0.01,1,1,1,1
2021/12/6,下營區,2021,12,0,20.88571429,8.385714286,75.85714286,68.2,0,0,0,0,0,0,0,0,0,0.01,1,1,1,1
2021/12/13,下營區,2021,12,0,20.08571429,7.957142857,73.28571429,46.2,0,0,0,0,0,0,0,0,0,0.01,1,1,1,1
2021/12/20,下營區,2021,12,0,19.18571429,5.5,83.14285714,15.5,12.4,11.5,0,0,0,0,0,0,0,0.01,1,1,1,1
2021/12/27,下營區,2021,12,0,17.64285714,8.128571429,75.85714286,48.1,3.4,0,0,0,0,0,0,0,0,0.01,1,1,1,1
2022/1/3,下營區,2022,1,0,19,7.985714286,76.42857143,43.8,0.7,0,0,0,0,0,0,0,0,0.01,1,1,1,1
2022/1/10,下營區,2022,1,0,17.24285714,8.514285714,71.28571429,53.7,0,0,0,0,0,0,0,0,0,0.01,1,1,1,1
2022/1/17,下營區,2022,1,0,18.94285714,6.557142857,85.14285714,23.4,14.6,18.5,0.9615,8.333,0.9615,0.9615,0,0,0.96,0.01,1,1,1,1
2022/1/24,下營區,2022,1,0,19.08571429,6.157142857,87.14285714,26.6,17.5,22,0,0,0,0,0,0,0,0.01,1,1,1,1
2022/1/31,下營區,2022,1,0,17.35714286,7.628571429,78.57142857,43.8,0.3,0,0,0,0,0,0,0,0,0.01,1,1,1,1
2022/2/7,下營區,2022,2,0,18.54285714,7.871428571,83.28571429,37.8,5.7,3.5,0,0,0,0,0,0,0,0.01,1,1,1,1
2022/2/14,下營區,2022,2,0,16.4,6.385714286,87.14285714,15.9,36.7,30,0,0,0,0,0,0,0,0.01,1,1,1,1
2022/2/21,下營區,2022,2,0,16.27142857,6.785714286,87.71428571,30.1,28.6,17.5,0.5,1.4705,0.5,0.5,0,0,0.5,0.01,1,1,1,1
2022/2/28,下營區,2022,2,0,22.94285714,9.257142857,73.42857143,69.7,0,0,0,0,0,0,0,0,0,0.01,1,1,1,1
2022/3/7,下營區,2022,3,0,20.81428571,8.828571429,65,63.4,3.7,1.5,0,0,0,0,0,0,0,0.01,1,1,1,1
2022/3/14,下營區,2022,3,0,24.77142857,6.985714286,73.28571429,45,1.1,0,0,0,0,0,0,0,0,0.01,1,1,1,1
2022/3/21,下營區,2022,3,0,23.64285714,7.842857143,84.14285714,23.8,29.9,25,0.666666667,0.793333333,0.666666667,0.666666667,0,0,0.666666667,0.01,1,1,1,1
2022/3/28,下營區,2022,3,0,19.97142857,6.185714286,84,15.2,27.9,3,0,0,0,0,0,0,0,0.01,1,1,1,1
2022/4/4,下營區,2022,4,0,23.3,8.842857143,72.28571429,64.7,0,0,1,0.98,1,1,0,0,1,0.01,1,1,1,1
2022/4/11,下營區,2022,4,0,25.15714286,7.485714286,67.71428571,58.4,1.2,0,0,0,0,0,0,0,0,0.01,1,1,1,1
2022/4/18,下營區,2022,4,0,25.31428571,6.828571429,75.42857143,49.3,1.9,3.5,0,0,0,0,0,0,0,0.01,1,1,1,1
2022/4/25,下營區,2022,4,0,27.52857143,6.1,76.57142857,59.8,2.8,0,0,0,0,0,0,0,0,0.01,1,1,1,1
2022/5/2,下營區,2022,5,0,24.04285714,6.557142857,84.14285714,28.9,30.3,21.5,0,0,0,0,0,0,0,0.01,1,1,1,1
2022/5/9,下營區,2022,5,0,26.21428571,5.471428571,81.28571429,11.8,26.4,71.5,0,0,0,0,0,0,0,0.01,1,1,1,1
2022/5/16,下營區,2022,5,0,24.6,6.714285714,83,38.1,17.2,14,0,0,0,0,0,0,0,0.01,1,1,1,1
2022/5/23,下營區,2022,5,0,27.65714286,5.557142857,83.71428571,32.6,15.1,116,0,0,0,0,0,0,0,0.01,1,1,1,1
2022/5/30,下營區,2022,5,0,29.15714286,5.328571429,77.28571429,63.8,2.6,21,0,0,0,0,0,0,0,0.01,1,1,1,1
2022/6/6,下營區,2022,6,0,27.88571429,5.942857143,81.28571429,22.5,16.2,121.5,0,0,0,0,0,0,0,0.01,1,1,1,1
2022/6/13,下營區,2022,6,0,29.65714286,5.242857143,72.85714286,62.3,0.4,0,1,2.3805,1,1,0,0,1,0.01,1,1,1,1
2022/6/20,下營區,2022,6,0,30.22857143,5.8,70.71428571,67.7,0.4,6,0,0,0,0,0,0,0,0.01,1,1,1,1
2022/6/27,下營區,2022,6,0,28.92857143,6.514285714,77.85714286,32.8,18.2,77.5,0,0,0,0,0,0,0,0.01,1,1,1,1
2022/7/4,下營區,2022,7,0,29.35714286,5.857142857,76.57142857,51.4,9,35.5,0,0,0,0,0,0,0,0.01,1,1,1,1
2022/7/11,下營區,2022,7,0,29.75714286,5.185714286,74.85714286,39.5,5.9,26,0.5,0.595,0.5,0.5,0,0,0.5,0.01,1,1,1,1
2022/7/18,下營區,2022,7,0,30.52857143,4.871428571,75.14285714,69.7,0,0,0,0,0,0,0,0,0,0.01,1,1,1,1
2022/7/25,下營區,2022,7,0,30.54285714,5.3,72.42857143,56.1,2.8,31.5,0,0,0,0,0,0,0,0.01,1,1,1,1
2022/8/1,下營區,2022,8,0,28.95714286,6.242857143,77.28571429,31.8,9.5,131,0,0,0,0,0,0,0,0.01,1,1,1,1
2022/8/8,下營區,2022,8,0,29.18571429,7.257142857,75.42857143,50.2,10.1,46,0.333333333,0.427333333,0.333333333,3.333333333,0,0,0.333333333,0.01,1,1,1,1
2022/8/15,下營區,2022,8,0,28.9,6.757142857,78,49.4,12.5,114,0,0,0,0,0,0,0,0.01,1,1,1,1
2022/8/22,下營區,2022,8,0,30.44285714,5.457142857,72.57142857,58.8,5,6.5,0,0,0,0,0,0,0,0.01,1,1,1,1
2022/8/29,下營區,2022,8,0,28.91428571,5.328571429,77,35.1,18.2,10,0,0,0,0,0,0,0,0.01,1,1,1,1
2022/9/5,下營區,2022,9,0,28.84285714,5.7,75.57142857,31.3,2.8,8.5,0,0,0,0,0,0,0,0.01,1,1,1,1
2022/9/12,下營區,2022,9,0,28.81428571,6.228571429,71,54.8,0.8,0,2,1.515,2,2,0,0,2,0.01,1,1,1,1
2022/9/19,下營區,2022,9,0,28.08571429,6.8,70.71428571,48.8,0.9,6.5,0,0,0,0,0,0,0,0.01,1,1,1,1
2022/9/26,下營區,2022,9,0,29.54285714,5.885714286,72.57142857,64.9,0.9,0.5,2,14.285,2,2,0,0,2,0.01,1,1,1,1
2022/10/3,下營區,2022,10,0,29.05714286,5.585714286,72.14285714,51.8,0.7,0,0,0,0,0,0,0,0,0.01,1,1,1,1
2022/10/10,下營區,2022,10,0,25.71428571,8.071428571,70.28571429,47.1,2.7,0.5,0,0,0,0,0,0,0,0.01,1,1,1,1
2022/10/17,下營區,2022,10,0,25.27142857,7.657142857,72.85714286,33,2.7,0,0,0,0,0,0,0,0,0.01,1,1,1,1
2022/10/24,下營區,2022,10,0,25.22857143,6.8,69.71428571,45.8,1.4,0,0,0,0,0,0,0,0,0.01,1,1,1,1
2022/10/31,下營區,2022,10,0,24.14285714,7.028571429,79.42857143,27.4,14.3,4,0,0,0,0,0,0,0,0.01,1,1,1,1
2022/11/7,下營區,2022,11,0,25.21428571,7.1,82.85714286,52.3,0,0,1,1.6125,1,1,0,0,1,0.01,1,1,1,1
2022/11/14,下營區,2022,11,0,25.08571429,7.471428571,82.57142857,54,0,0,0,0,0,0,0,0,0,0.01,1,1,1,1
2022/11/21,下營區,2022,11,0,25.21428571,5.971428571,80.57142857,28.6,1.4,0,0,0,0,0,0,0,0,0.01,1,1,1,1
2022/11/28,下營區,2022,11,0,23.98571429,7.571428571,78,57.3,0,0,0,0,0,0,0,0,0,0.01,1,1,1,1
2022/12/5,下營區,2022,12,0,20.92857143,8.128571429,74.28571429,60.1,0,0,0,0,0,0,0,0,0,0.01,1,1,1,1
2022/12/12,下營區,2022,12,0,17.85714286,6.6,73.14285714,23.9,11.1,7,2,12.5,2,2,0,0,2,0.01,1,1,1,1
2022/12/19,下營區,2022,12,0,16.01428571,9.114285714,57.14285714,62.8,0,0,0,0,0,0,0,0,0,0.01,1,1,1,1
2022/12/26,下營區,2022,12,0,17.62857143,7.828571429,76,34.9,1.6,0,0,0,0,0,0,0,0,0.01,1,1,1,1
2023/1/2,下營區,2023,1,0,18.95714286,6.528571429,82,34.6,7.1,0.5,1,5,1,1,0,0,1,0.01,1,1,1,1
2023/1/9,下營區,2023,1,0,21.21428571,7.528571429,82.85714286,40,1.3,0,0,0,0,0,0,0,0,0.01,1,1,1,1
2023/1/16,下營區,2023,1,0,17.34285714,8.342857143,75.71428571,53,0.2,0,0,0,0,0,0,0,0,0.01,1,1,1,1
2023/1/23,下營區,2023,1,0,15,8.785714286,63.42857143,61.4,0,0,0,0,0,0,0,0,0,0.01,1,1,1,1
2023/1/30,下營區,2023,1,0,18.47142857,9.885714286,70.85714286,48,0,0,0,0,0,0,0,0,0,0.01,1,1,1,1
2023/2/6,下營區,2023,2,0,21.35714286,9.357142857,80.42857143,51.6,0.3,0,0,0,0,0,0,0,0,0.01,1,1,1,1
2023/2/13,下營區,2023,2,0,18.47142857,9.357142857,74.28571429,50.8,0.7,0,0.5,2.08325,0.5,0.5,0,0,0.5,0.01,1,1,1,1
2023/2/20,下營區,2023,2,0,16.97142857,7.742857143,71.85714286,45.2,0,0,0,0,0,0,0,0,0,0.01,1,1,1,1
2023/2/27,下營區,2023,2,0,17.87142857,9.857142857,70.14285714,73.3,0,0,0,0,0,0,0,0,0,0.01,1,1,1,1
2023/3/6,下營區,2023,3,0,21.4,7.857142857,59.14285714,72.8,0,0,0,0,0,0,0,0,0,0.01,1,1,1,1
2023/3/13,下營區,2023,3,0,21.52857143,8.328571429,70.85714286,60.4,0,0,0.333333333,2.083333333,0.333333333,0.333333333,0,0,0.333333333,0.01,1,1,1,1
2023/3/20,下營區,2023,3,0,24.2,7.257142857,76.28571429,57.6,2.3,0,0,0,0,0,0,0,0,0.01,1,1,1,1
2023/3/27,下營區,2023,3,0,21.85714286,8.171428571,79,41.5,3,0.5,0,0,0,0,0,0,0,0.01,1,1,1,1
2023/4/3,下營區,2023,4,0,24.11428571,6.485714286,71.14285714,51.4,0.2,0,0,0,0,0,0,0,0,0.01,1,1,1,1
2023/4/10,下營區,2023,4,0,25.27142857,7.014285714,71.57142857,63.1,0,0,0,0,0,0,0,0,0,0.01,1,1,1,1
2023/4/17,下營區,2023,4,0,26.81428571,6.742857143,74.14285714,43.9,2.1,0.5,0.5,1.6665,0.5,0.5,0,0,0.5,0.01,1,1,1,1
2023/4/24,下營區,2023,4,0,25.72857143,8.028571429,71.14285714,53.2,0,0,0,0,0,0,0,0,0,0.01,1,1,1,1
2023/5/1,下營區,2023,5,0,27.54285714,7.257142857,71.42857143,66.8,3.8,14.5,0,0,0,0,0,0,0,0.01,1,1,1,1
2023/5/8,下營區,2023,5,0,25.15714286,5.728571429,71.85714286,25.8,3.3,1.5,0,0,0,0,0,0,0,0.01,1,1,1,1
2023/5/15,下營區,2023,5,0,27.55714286,5.171428571,79,37.4,8.1,7.5,0.333333333,0.7575,0.333333333,0.333333333,0,0,0.333333333,0.01,1,1,1,1
2023/5/22,下營區,2023,5,0,28.4,5.757142857,74.57142857,41.3,1.2,4,0,0,0,0,0,0,0,0.01,1,1,1,1
2023/5/29,下營區,2023,5,0,29.27142857,5.814285714,75,48.4,3.1,10,0,0,0,0,0,0,0,0.01,1,1,1,1
2023/6/5,下營區,2023,6,0,29.45714286,5.3,76.14285714,57,3.8,34.5,4,6.451,4,4,0,0,4,0.01,1,1,1,1
2023/6/12,下營區,2023,6,0,28.31428571,5.571428571,83.57142857,19.5,20.6,110.5,3,5.17225,2,3,0,0,3,0.01,1,1,1,1
2023/6/19,下營區,2023,6,0,30.11428571,5.342857143,73.42857143,71.9,0.8,2,0,0,0,0,0,0,0,0.01,1,1,1,1
2023/6/26,下營區,2023,6,0,29.87142857,6.614285714,74,46.7,4.3,26.5,0,0,0,0,0,0,0,0.01,1,1,1,1
2023/7/3,下營區,2023,7,0,30.62857143,5.257142857,71.85714286,75.9,0,0,4,66.666,2,80,0,0,4,0.01,1,1,1,1
2023/7/10,下營區,2023,7,0,30.37142857,6.3,73,51,4.2,42,0,0,0,0,0,0,0,0.01,1,1,1,1
2023/7/17,下營區,2023,7,0,29.82857143,7.185714286,75,45.1,12.1,48,0,0,0,0,0,0,0,0.01,1,1,1,1
2023/7/24,下營區,2023,7,0,28.34285714,5.471428571,82.71428571,28.7,46.8,171,0,0,0,0,0,0,0,0.01,1,1,1,1
2023/7/31,下營區,2023,7,0,29.71428571,4.271428571,81.28571429,27,1,0.5,0,0,0,0,0,0,0,0.01,1,1,1,1
2023/8/7,下營區,2023,8,0,28.41428571,5.7,85,24.8,30.3,294.5,0,0,0,0,0,0,0,0.01,1,1,1,1
2023/8/14,下營區,2023,8,0,28.01428571,4.671428571,84.71428571,22.1,10.3,82,4.24525,9.375,1.88675,4.24525,0,0,4.245,0.01,1,1,1,1
2023/8/21,下營區,2023,8,0,29.74285714,6.042857143,74.28571429,61,0.4,0,0,0,0,0,0,0,0,0.01,1,1,1,1
2023/8/28,下營區,2023,8,1,29.01428571,5.642857143,80.57142857,29.1,20.7,61.5,0,0,0,0,0,0,0,0.01,1,1,1,1
2023/9/4,下營區,2023,9,0,26.85714286,5.057142857,88.85714286,13.5,49.2,364.5,0.2,0.4761,0.2,0.2,0,0,0.2,0.295714275,1,1,1,1
2023/9/11,下營區,2023,9,1,28.75714286,5.714285714,74.42857143,51.2,0.5,0.5,0.6302,3.281942857,0.313885714,12.09288571,0,0,0.629428571,0.721754753,1,1,1,1
2023/9/18,下營區,2023,9,1,29.91428571,5.457142857,72.28571429,61.3,0,0,0.578794872,2.265974359,0.379282051,8.069589744,0,0,0.577948718,0.588722809,1,1,1,1
2023/9/25,下營區,2023,9,1,29.71428571,5.442857143,76.28571429,51.7,0.9,0.5,1.450615385,2.125961538,0.362615385,48.77257692,0,0,1.450384615,0.71456163,1,1,1,1
2023/10/2,下營區,2023,10,1,27.57142857,5.442857143,78.14285714,22.7,9.9,17,0,0,0,0,0,0,0,0.137866411,1,1,1,1
2023/10/9,下營區,2023,10,2,27.38571429,6.757142857,72.57142857,49.6,0,0,0,0,0,0,0,0,0,0.906409597,1,1,1,1
2023/10/16,下營區,2023,10,0,26.51428571,6.342857143,72,30.1,2.1,0,0,0,0,0,0,0,0,0.530343053,1,1,1,1
2023/10/23,下營區,2023,10,0,26.91428571,6.171428571,75,58.2,0,0,2.666666667,3.603333333,0.666666667,6.666666667,0,0,2.666666667,0.452360775,1,1,1,1
2023/10/30,下營區,2023,10,1,26.51428571,7.314285714,72.14285714,66.3,0,0,0,0,0,0,0,0,0,0.004504182,1,1,1,1
2023/11/6,下營區,2023,11,1,26.47142857,7.542857143,71.85714286,56.9,0,0,0,0,0,0,0,0,0,0.298510668,1,1,1,1
2023/11/13,下營區,2023,11,0,21.7,8.342857143,61.85714286,52,0,0,0,0,0,0,0,0,0,1.348714811,2,1,1,1
2023/11/20,下營區,2023,11,2,22.61428571,8.185714286,67.28571429,69.2,0,0,0,0,0,0,0,0,0,0.006217719,1,1,1,1
2023/11/27,下營區,2023,11,0,22.65714286,7.357142857,71.57142857,30,0.4,0,0,0,0,0,0,0,0,0.404853385,1,1,1,1
2023/12/4,下營區,2023,12,0,23.01428571,7.442857143,67.71428571,46.6,0.3,0,0,0,0,0,0,0,0,0.970712199,1,1,1,1
2023/12/11,下營區,2023,12,0,23.14285714,7.957142857,74.57142857,45.7,0.7,0,0,0,0,0,0,0,0,0.00561947,1,1,1,1
2023/12/18,下營區,2023,12,0,17.28571429,6.728571429,71.42857143,21.6,6.9,7,0,0,0,0,0,0,0,0.005252227,1,1,1,1
2023/12/25,下營區,2023,12,0,19.18571429,7.557142857,79.85714286,29.2,6.9,8,0,0,0,0,0,0,0,0.00854383,1,1,1,1
2024/1/1,下營區,2024,1,0,18.74285714,8.671428571,71.14285714,50.2,0,0,0,0,0,0,0,0,0,0.009911643,1,1,1,1
2024/1/8,下營區,2024,1,0,18.95714286,8.914285714,66.57142857,58.9,0,0,0,0,0,0,0,0,0,0.01,1,1,1,1
2024/1/15,下營區,2024,1,0,20.51428571,8.7,75.71428571,58.9,0,0,0,0,0,0,0,0,0,0.01,1,1,1,1
2024/1/22,下營區,2024,1,0,14.94285714,8.471428571,71.28571429,38,1.6,0,0,0,0,0,0,0,0,0.01,1,1,1,1
2024/1/29,下營區,2024,1,0,21.3,8.9,78.42857143,48.2,3.1,0,0,0,0,0,0,0,0,0.01,1,1,1,1
2024/2/5,下營區,2024,2,0,17.98571429,8.657142857,72.85714286,38.2,2,1.5,0,0,0,0,0,0,0,0.01,1,1,1,1
2024/2/12,下營區,2024,2,0,20.77142857,10,64.57142857,68.2,0,0,0,0,0,0,0,0,0,0.01,1,1,1,1
2024/2/19,下營區,2024,2,0,23.58571429,8.242857143,71.28571429,70,0,0,0,0,0,0,0,0,0,0.01,1,1,1,1
2024/2/26,下營區,2024,2,0,18.07142857,8.371428571,73.57142857,34,1.6,0,2.666666667,6.666666667,1.333333333,2.666666667,0,0,2.666666667,0.01,1,1,1,1
2024/3/4,下營區,2024,3,0,20.65714286,7.928571429,67.71428571,39.8,4,2.5,0,0,0,0,0,0,0,0.01,1,1,1,1
2024/3/11,下營區,2024,3,0,21.88571429,8.5,71.42857143,60,2.6,0,0,0,0,0,0,0,0,0.01,1,1,1,1
2024/3/18,下營區,2024,3,0,23.01428571,7.485714286,67.71428571,58.4,0,0,0,0,0,0,0,0,0,0.01,1,1,1,1
2024/3/25,下營區,2024,3,0,26.42857143,6.5,74.71428571,46.9,0.1,0,0,0,0,0,0,0,0,0.01,1,1,1,1
2024/4/1,下營區,2024,4,0,27.14285714,7.3,73.42857143,60.9,2.9,6.5,0,0,0,0,0,0,0,0.01,1,1,1,1
2024/4/8,下營區,2024,4,0,26.47142857,6.242857143,75,50.3,0.4,0,0,0,0,0,0,0,0,0.01,1,1,1,1
2024/4/15,下營區,2024,4,0,27.95714286,5.828571429,73.14285714,64.3,0,0,0.5,25,0.5,0.5,0,0,0.5,0.01,1,1,1,1
2024/4/22,下營區,2024,4,0,26.21428571,4.857142857,81.57142857,8.6,38.2,143.5,0,0,0,0,0,0,0,0.01,1,1,1,1
2024/4/29,下營區,2024,4,0,27.11428571,7.828571429,76.42857143,49.8,2.9,13,0,0,0,0,0,0,0,0.01,1,1,1,1
2024/5/6,下營區,2024,5,0,28,6.385714286,69.42857143,55.8,0,0,0,0,0,0,0,0,0,0.01,1,1,1,1
2024/5/13,下營區,2024,5,0,26.42857143,7.314285714,66.14285714,30,0.4,2.5,0,0,0,0,0,0,0,0.01,1,1,1,1
2024/5/20,下營區,2024,5,0,28.35714286,5.457142857,78.85714286,9.7,9.1,7.5,0,0,0,0,0,0,0,0.01,1,1,1,1
2024/5/27,下營區,2024,5,0,28.4,5.871428571,82.28571429,22,14.8,137,0,0,0,0,0,0,0,0.01,1,1,1,1
2024/6/3,下營區,2024,6,0,27.47142857,6,79.42857143,25.3,8.9,26,0,0,0,0,0,0,0,0.01,1,1,1,1
2024/6/10,下營區,2024,6,0,28.88571429,5.942857143,83.14285714,39,17.8,197,0,0,0,0,0,0,0,0.01,1,1,1,1
2024/6/17,下營區,2024,6,0,30.88571429,5.457142857,75.42857143,71.1,0.4,3,3.333333333,8.333333333,0.666666667,3.333333333,0,0,3.333333333,0.01,1,1,1,1
2024/6/24,下營區,2024,6,0,30.78571429,6.385714286,71.85714286,68.2,2.7,42,0,0,0,0,0,0,0,0.01,1,1,1,1
2024/7/1,下營區,2024,7,0,30.67142857,6.642857143,73.57142857,64,5.6,12,0,0,0,0,0,0,0,0.01,1,1,1,1
2024/7/8,下營區,2024,7,0,30.38571429,6.814285714,70.57142857,73.1,1.2,10.5,0,0,0,0,0,0,0,0.01,1,1,1,1
2024/7/15,下營區,2024,7,0,30.32857143,8.071428571,73.28571429,52,7.1,99.5,0,0,0,0,0,0,0,0.01,1,1,1,1
2024/7/22,下營區,2024,7,0,28.72857143,4.885714286,86.28571429,24.3,57,515.5,0,0,0,0,0,0,0,0.01,1,1,1,1
2024/7/29,下營區,2024,7,0,29.82857143,5.671428571,77.71428571,63.1,7.3,27,0,0,0,0,0,0,0,0.01,1,1,1,1
