Week,Town,Mean(R),Quantile.0.025(R),Quantile.0.975(R)
2020-12-14,佳里區,0.01,3.5226859973137185e-161,0.047137958431590306
2020-12-21,佳里區,0.01,3.5226859973137185e-161,0.047137958431590306
2020-12-28,佳里區,0.01,3.5226859973137185e-161,0.047137958431590306
2021-01-04,佳里區,0.01,3.5226859973137185e-161,0.047137958431590306
2021-01-11,佳里區,0.01,3.5226859973137185e-161,0.047137958431590306
2021-01-18,佳里區,0.01,3.5226859973137185e-161,0.047137958431590306
2021-01-25,佳里區,0.01,3.5226859973137185e-161,0.047137958431590306
2021-02-01,佳里區,0.01,3.5226859973137185e-161,0.047137958431590306
2021-02-08,佳里區,0.01,3.5226859973137185e-161,0.047137958431590306
2021-02-15,佳里區,0.01,3.5226859973137185e-161,0.047137958431590306
2021-02-22,佳里區,0.01,3.5226859973137185e-161,0.047137958431590306
2021-03-01,佳里區,0.01,3.5226859973137185e-161,0.047137958431590306
2021-03-08,佳里區,0.01,3.5226859973137185e-161,0.047137958431590306
2021-03-15,佳里區,0.01,3.5226859973137185e-161,0.047137958431590306
2021-03-22,佳里區,0.01,3.5226859973137185e-161,0.047137958431590306
2021-03-29,佳里區,0.01,3.5226859973137185e-161,0.047137958431590306
2021-04-05,佳里區,0.01,3.5226859973137185e-161,0.047137958431590306
2021-04-12,佳里區,0.01,3.5226859973137185e-161,0.047137958431590306
2021-04-19,佳里區,0.01,3.5226859973137185e-161,0.047137958431590306
2021-04-26,佳里區,0.01,3.5226859973137185e-161,0.047137958431590306
2021-05-03,佳里區,0.01,3.5226859973137185e-161,0.047137958431590306
2021-05-10,佳里區,0.01,3.5226859973137185e-161,0.047137958431590306
2021-05-17,佳里區,0.01,3.5226859973137185e-161,0.047137958431590306
2021-05-24,佳里區,0.01,3.5226859973137185e-161,0.047137958431590306
2021-05-31,佳里區,0.01,3.5226859973137185e-161,0.047137958431590306
2021-06-07,佳里區,0.01,3.5226859973137185e-161,0.047137958431590306
2021-06-14,佳里區,0.01,3.5226859973137185e-161,0.047137958431590306
2021-06-21,佳里區,0.01,3.5226859973137185e-161,0.047137958431590306
2021-06-28,佳里區,0.01,3.5226859973137185e-161,0.047137958431590306
2021-07-05,佳里區,0.01,3.5226859973137185e-161,0.047137958431590306
2021-07-12,佳里區,0.01,3.5226859973137185e-161,0.047137958431590306
2021-07-19,佳里區,0.01,3.5226859973137185e-161,0.047137958431590306
2021-07-26,佳里區,0.01,3.5226859973137185e-161,0.047137958431590306
2021-08-02,佳里區,0.01,3.5226859973137185e-161,0.047137958431590306
2021-08-09,佳里區,0.01,3.5226859973137185e-161,0.047137958431590306
2021-08-16,佳里區,0.01,3.5226859973137185e-161,0.047137958431590306
2021-08-23,佳里區,0.01,3.5226859973137185e-161,0.047137958431590306
2021-08-30,佳里區,0.01,3.5226859973137185e-161,0.047137958431590306
2021-09-06,佳里區,0.01,3.5226859973137185e-161,0.047137958431590306
2021-09-13,佳里區,0.01,3.5226859973137185e-161,0.047137958431590306
2021-09-20,佳里區,0.01,3.5226859973137185e-161,0.047137958431590306
2021-09-27,佳里區,0.01,3.5226859973137185e-161,0.047137958431590306
2021-10-04,佳里區,0.01,3.5226859973137185e-161,0.047137958431590306
2021-10-11,佳里區,0.01,3.5226859973137185e-161,0.047137958431590306
2021-10-18,佳里區,0.01,3.5226859973137185e-161,0.047137958431590306
2021-10-25,佳里區,0.01,3.5226859973137185e-161,0.047137958431590306
2021-11-01,佳里區,0.01,3.5226859973137185e-161,0.047137958431590306
2021-11-08,佳里區,0.01,3.5226859973137185e-161,0.047137958431590306
2021-11-15,佳里區,0.01,3.5226859973137185e-161,0.047137958431590306
2021-11-22,佳里區,0.01,3.5226859973137185e-161,0.047137958431590306
2021-11-29,佳里區,0.01,3.5226859973137185e-161,0.047137958431590306
2021-12-06,佳里區,0.01,3.5226859973137185e-161,0.047137958431590306
2021-12-13,佳里區,0.01,3.5226859973137185e-161,0.047137958431590306
2021-12-20,佳里區,0.01,3.5226859973137185e-161,0.047137958431590306
2021-12-27,佳里區,0.01,3.5226859973137185e-161,0.047137958431590306
2022-01-03,佳里區,0.01,3.5226859973137185e-161,0.047137958431590306
2022-01-10,佳里區,0.01,3.5226859973137185e-161,0.047137958431590306
2022-01-17,佳里區,0.01,3.5226859973137185e-161,0.047137958431590306
2022-01-24,佳里區,0.01,3.5226859973137185e-161,0.047137958431590306
2022-01-31,佳里區,0.01,3.5226859973137185e-161,0.047137958431590306
2022-02-07,佳里區,0.01,3.5226859973137185e-161,0.047137958431590306
2022-02-14,佳里區,0.01,3.5226859973137185e-161,0.047137958431590306
2022-02-21,佳里區,0.01,3.5226859973137185e-161,0.047137958431590306
2022-02-28,佳里區,0.01,3.5226859973137185e-161,0.047137958431590306
2022-03-07,佳里區,0.01,3.5226859973137185e-161,0.047137958431590306
2022-03-14,佳里區,0.01,3.5226859973137185e-161,0.047137958431590306
2022-03-21,佳里區,0.01,3.5226859973137185e-161,0.047137958431590306
2022-03-28,佳里區,0.01,3.5226859973137185e-161,0.047137958431590306
2022-04-04,佳里區,0.01,3.5226859973137185e-161,0.047137958431590306
2022-04-11,佳里區,0.01,3.5226859973137185e-161,0.047137958431590306
2022-04-18,佳里區,0.01,3.5226859973137185e-161,0.047137958431590306
2022-04-25,佳里區,0.01,3.5226859973137185e-161,0.047137958431590306
2022-05-02,佳里區,0.01,3.5226859973137185e-161,0.047137958431590306
2022-05-09,佳里區,0.01,3.5226859973137185e-161,0.047137958431590306
2022-05-16,佳里區,0.01,3.5226859973137185e-161,0.047137958431590306
2022-05-23,佳里區,0.01,3.5226859973137185e-161,0.047137958431590306
2022-05-30,佳里區,0.01,3.5226859973137185e-161,0.047137958431590306
2022-06-06,佳里區,0.01,3.5226859973137185e-161,0.047137958431590306
2022-06-13,佳里區,0.01,3.5226859973137185e-161,0.047137958431590306
2022-06-20,佳里區,0.01,3.5226859973137185e-161,0.047137958431590306
2022-06-27,佳里區,0.01,3.5226859973137185e-161,0.047137958431590306
2022-07-04,佳里區,0.01,3.5226859973137185e-161,0.047137958431590306
2022-07-11,佳里區,0.01,3.5226859973137185e-161,0.047137958431590306
2022-07-18,佳里區,0.01,3.5226859973137185e-161,0.047137958431590306
2022-07-25,佳里區,0.01,3.5226859973137185e-161,0.047137958431590306
2022-08-01,佳里區,0.01,3.5226859973137185e-161,0.047137958431590306
2022-08-08,佳里區,0.01,3.5226859973137185e-161,0.047137958431590306
2022-08-15,佳里區,0.01,3.5226859973137185e-161,0.047137958431590306
2022-08-22,佳里區,0.01,3.5226859973137185e-161,0.047137958431590306
2022-08-29,佳里區,0.01,3.5226859973137185e-161,0.047137958431590306
2022-09-05,佳里區,0.01,3.5226859973137185e-161,0.047137958431590306
2022-09-12,佳里區,0.01,3.5226859973137185e-161,0.047137958431590306
2022-09-19,佳里區,0.01,3.5226859973137185e-161,0.047137958431590306
2022-09-26,佳里區,0.01,3.5226859973137185e-161,0.047137958431590306
2022-10-03,佳里區,0.01,3.5226859973137185e-161,0.047137958431590306
2022-10-10,佳里區,0.01,3.5226859973137185e-161,0.047137958431590306
2022-10-17,佳里區,0.01,3.5226859973137185e-161,0.047137958431590306
2022-10-24,佳里區,0.01,3.5226859973137185e-161,0.047137958431590306
2022-10-31,佳里區,0.01,3.5226859973137185e-161,0.047137958431590306
2022-11-07,佳里區,0.01,3.5226859973137185e-161,0.047137958431590306
2022-11-14,佳里區,0.01,3.5226859973137185e-161,0.047137958431590306
2022-11-21,佳里區,0.01,3.5226859973137185e-161,0.047137958431590306
2022-11-28,佳里區,0.01,3.5226859973137185e-161,0.047137958431590306
2022-12-05,佳里區,0.01,3.5226859973137185e-161,0.047137958431590306
2022-12-12,佳里區,0.01,3.5226859973137185e-161,0.047137958431590306
2022-12-19,佳里區,0.01,3.5226859973137185e-161,0.047137958431590306
2022-12-26,佳里區,0.01,3.5226859973137185e-161,0.047137958431590306
2023-01-02,佳里區,0.01,3.5226859973137185e-161,0.047137958431590306
2023-01-09,佳里區,0.01,3.5226859973137185e-161,0.047137958431590306
2023-01-16,佳里區,0.01,3.5226859973137185e-161,0.047137958431590306
2023-01-23,佳里區,0.01,3.5226859973137185e-161,0.047137958431590306
2023-01-30,佳里區,0.01,3.5226859973137185e-161,0.047137958431590306
2023-02-06,佳里區,0.01,3.5226859973137185e-161,0.047137958431590306
2023-02-13,佳里區,0.01,3.5226859973137185e-161,0.047137958431590306
2023-02-20,佳里區,0.01,3.5226859973137185e-161,0.047137958431590306
2023-02-27,佳里區,0.01,3.5226859973137185e-161,0.047137958431590306
2023-03-06,佳里區,0.01,3.5226859973137185e-161,0.047137958431590306
2023-03-13,佳里區,0.01,3.5226859973137185e-161,0.047137958431590306
2023-03-20,佳里區,0.01,3.5226859973137185e-161,0.047137958431590306
2023-03-27,佳里區,0.01,3.5226859973137185e-161,0.047137958431590306
2023-04-03,佳里區,0.01,3.5226859973137185e-161,0.047137958431590306
2023-04-10,佳里區,0.01,3.5226859973137185e-161,0.047137958431590306
2023-04-17,佳里區,0.01,3.5226859973137185e-161,0.047137958431590306
2023-04-24,佳里區,0.01,3.5226859973137185e-161,0.047137958431590306
2023-05-01,佳里區,0.01,3.5226859973137185e-161,0.047137958431590306
2023-05-08,佳里區,0.01,3.5226859973137185e-161,0.047137958431590306
2023-05-15,佳里區,0.01,3.5226859973137185e-161,0.047137958431590306
2023-05-22,佳里區,0.01,3.5226859973137185e-161,0.047137958431590306
2023-05-29,佳里區,0.01,3.5226859973137185e-161,0.047137958431590306
2023-06-05,佳里區,0.01,3.5226859973137185e-161,0.047137958431590306
2023-06-12,佳里區,0.01,3.5226859973137185e-161,0.047137958431590306
2023-06-19,佳里區,0.01,3.5226859973137185e-161,0.047137958431590306
2023-06-26,佳里區,0.01,3.5226859973137185e-161,0.047137958431590306
2023-07-03,佳里區,0.01,3.5226859973137185e-161,0.047137958431590306
2023-07-10,佳里區,0.01,3.5226859973137185e-161,0.047137958431590306
2023-07-17,佳里區,0.01,3.5226859973137185e-161,0.047137958431590306
2023-07-24,佳里區,0.01,3.5226859973137185e-161,0.047137958431590306
2023-07-31,佳里區,0.01,3.5226859973137185e-161,0.047137958431590306
2023-08-07,佳里區,0.01,3.5226859973137185e-161,0.047137958431590306
2023-08-14,佳里區,0.581413223996922,0.015075516852793874,2.1400770786776415
2023-08-21,佳里區,0.6829193451670102,0.01776778575257224,2.5113002237064666
2023-08-28,佳里區,0.4983191283113862,0.01297242094616409,1.8321726874566444
2023-09-04,佳里區,1.135320727142098,0.22820101943445645,3.0456145031089727
2023-09-11,佳里區,3.3029485904328806,1.2245987766564483,6.404389590010814
2023-09-18,佳里區,1.0856753796419325,0.27642997792903845,2.450945315658497
2023-09-25,佳里區,1.5108737388010727,0.6837956733374542,2.6640963474939885
2023-10-02,佳里區,0.909759129207374,0.3291577148944182,1.7997098393624864
2023-10-09,佳里區,2.1794394364045764,1.2874960229133372,3.3040765133065113
2023-10-16,佳里區,1.2201599790510709,0.6399341765409062,1.997994882534636
2023-10-23,佳里區,1.2537971150512885,0.757923643865068,1.8786490448779871
2023-10-30,佳里區,0.43243718182548474,0.1796858434988508,0.798856444523049
2023-11-06,佳里區,1.4562986083054017,0.9202602258665115,2.1143947402716914
2023-11-13,佳里區,2.217776616815629,1.4711914784688045,3.1153668347653296
2023-11-20,佳里區,0.9673952076097071,0.5955807491765684,1.4284173788766015
2023-11-27,佳里區,0.5220264927319499,0.2869548246561893,0.8283059552963445
2023-12-04,佳里區,0.1614172917537953,0.0430285426202285,0.36540035035173263
2023-12-11,佳里區,0.28311746780105457,0.07638507562460264,0.6283220592826024
2023-12-18,佳里區,0.4992405184002369,0.11479431804508736,1.1927643269753665
2023-12-25,佳里區,0.4923605860847443,0.0802300292211693,1.295044532283774
2024-01-01,佳里區,0.48193857528585476,0.0744970222058936,1.336340180815984
2024-01-08,佳里區,0.0028690675786844887,1.0106824184778624e-161,0.013524198826145287
2024-01-15,佳里區,0.003947325215767254,1.3905187264426655e-161,0.018606885193680502
2024-01-22,佳里區,0.007697936841239978,2.7117414318841466e-161,0.03628650268313777
2024-01-29,佳里區,0.009808337947602394,3.455169474493973e-161,0.046234502645707144
2024-02-05,佳里區,0.009999053229926474,3.52235247994565e-161,0.047133495550753295
2024-02-12,佳里區,0.01,3.5226859973137185e-161,0.047137958431590306
2024-02-19,佳里區,0.01,3.5226859973137185e-161,0.047137958431590306
2024-02-26,佳里區,0.01,3.5226859973137185e-161,0.047137958431590306
2024-03-04,佳里區,0.01,3.5226859973137185e-161,0.047137958431590306
2024-03-11,佳里區,0.01,3.5226859973137185e-161,0.047137958431590306
2024-03-18,佳里區,0.01,3.5226859973137185e-161,0.047137958431590306
2024-03-25,佳里區,0.01,3.5226859973137185e-161,0.047137958431590306
2024-04-01,佳里區,0.01,3.5226859973137185e-161,0.047137958431590306
2024-04-08,佳里區,0.01,3.5226859973137185e-161,0.047137958431590306
2024-04-15,佳里區,0.01,3.5226859973137185e-161,0.047137958431590306
2024-04-22,佳里區,0.01,3.5226859973137185e-161,0.047137958431590306
2024-04-29,佳里區,0.01,3.5226859973137185e-161,0.047137958431590306
2024-05-06,佳里區,0.01,3.5226859973137185e-161,0.047137958431590306
2024-05-13,佳里區,0.01,3.5226859973137185e-161,0.047137958431590306
2024-05-20,佳里區,0.01,3.5226859973137185e-161,0.047137958431590306
2024-05-27,佳里區,0.01,3.5226859973137185e-161,0.047137958431590306
2024-06-03,佳里區,0.01,3.5226859973137185e-161,0.047137958431590306
2024-06-10,佳里區,0.01,3.5226859973137185e-161,0.047137958431590306
2024-06-17,佳里區,0.01,3.5226859973137185e-161,0.047137958431590306
2024-06-24,佳里區,0.01,3.5226859973137185e-161,0.047137958431590306
2024-07-01,佳里區,0.01,3.5226859973137185e-161,0.047137958431590306
2024-07-08,佳里區,0.01,3.5226859973137185e-161,0.047137958431590306
2024-07-15,佳里區,0.01,3.5226859973137185e-161,0.047137958431590306
2024-07-22,佳里區,0.01,3.5226859973137185e-161,0.047137958431590306
2024-07-29,佳里區,0.01,3.5226859973137185e-161,0.047137958431590306
2024-08-05,佳里區,0.01,3.5226859973137185e-161,0.047137958431590306
2024-08-12,佳里區,0.01,3.5226859973137185e-161,0.047137958431590306
2024-08-19,佳里區,0.01,3.5226859973137185e-161,0.047137958431590306
2024-08-26,佳里區,0.01,3.5226859973137185e-161,0.047137958431590306
2024-09-02,佳里區,0.01,3.5226859973137185e-161,0.047137958431590306
2024-09-09,佳里區,0.01,3.5226859973137185e-161,0.047137958431590306
2024-09-16,佳里區,0.01,3.5226859973137185e-161,0.047137958431590306
2024-09-23,佳里區,0.01,3.5226859973137185e-161,0.047137958431590306
2024-09-30,佳里區,0.01,3.5226859973137185e-161,0.047137958431590306
2024-10-07,佳里區,0.01,3.5226859973137185e-161,0.047137958431590306
2024-10-14,佳里區,0.01,3.5226859973137185e-161,0.047137958431590306
2024-10-21,佳里區,0.01,3.5226859973137185e-161,0.047137958431590306
2024-10-28,佳里區,0.01,3.5226859973137185e-161,0.047137958431590306
2024-11-04,佳里區,0.01,3.5226859973137185e-161,0.047137958431590306
2024-11-11,佳里區,0.01,3.5226859973137185e-161,0.047137958431590306
2024-11-18,佳里區,0.01,3.5226859973137185e-161,0.047137958431590306
2024-11-25,佳里區,0.01,3.5226859973137185e-161,0.047137958431590306
2024-12-02,佳里區,0.01,3.5226859973137185e-161,0.047137958431590306
2024-12-09,佳里區,0.01,3.5226859973137185e-161,0.047137958431590306
2024-12-16,佳里區,0.01,3.5226859973137185e-161,0.047137958431590306
2024-12-23,佳里區,0.01,3.5226859973137185e-161,0.047137958431590306
2024-12-30,佳里區,0.01,3.5226859973137185e-161,0.047137958431590306
2025-01-06,佳里區,0.01,3.5226859973137185e-161,0.047137958431590306
2025-01-13,佳里區,0.01,3.5226859973137185e-161,0.047137958431590306
2025-01-20,佳里區,0.01,3.5226859973137185e-161,0.047137958431590306
2025-01-27,佳里區,0.01,3.5226859973137185e-161,0.047137958431590306
2025-02-03,佳里區,0.01,3.5226859973137185e-161,0.047137958431590306
2025-02-10,佳里區,0.01,3.5226859973137185e-161,0.047137958431590306
2025-02-17,佳里區,0.01,3.5226859973137185e-161,0.047137958431590306
2025-02-24,佳里區,0.01,3.5226859973137185e-161,0.047137958431590306
2025-03-03,佳里區,0.01,3.5226859973137185e-161,0.047137958431590306
2025-03-10,佳里區,0.01,3.5226859973137185e-161,0.047137958431590306
2025-03-17,佳里區,0.01,3.5226859973137185e-161,0.047137958431590306
2025-03-24,佳里區,0.01,3.5226859973137185e-161,0.047137958431590306
2025-03-31,佳里區,0.01,3.5226859973137185e-161,0.047137958431590306
2025-04-07,佳里區,0.01,3.5226859973137185e-161,0.047137958431590306
2025-04-14,佳里區,0.01,3.5226859973137185e-161,0.047137958431590306
2025-04-21,佳里區,0.01,3.5226859973137185e-161,0.047137958431590306
2025-04-28,佳里區,0.01,3.5226859973137185e-161,0.047137958431590306
2025-05-05,佳里區,0.01,3.5226859973137185e-161,0.047137958431590306
2025-05-12,佳里區,0.01,3.5226859973137185e-161,0.047137958431590306
2025-05-19,佳里區,0.01,3.5226859973137185e-161,0.047137958431590306
2025-05-26,佳里區,0.01,3.5226859973137185e-161,0.047137958431590306
2025-06-02,佳里區,0.01,3.5226859973137185e-161,0.047137958431590306
2025-06-09,佳里區,0.01,3.5226859973137185e-161,0.047137958431590306
2025-06-16,佳里區,0.01,3.5226859973137185e-161,0.047137958431590306
2025-06-23,佳里區,0.01,3.5226859973137185e-161,0.047137958431590306
2025-06-30,佳里區,0.01,3.5226859973137185e-161,0.047137958431590306
2025-07-07,佳里區,0.01,3.5226859973137185e-161,0.047137958431590306
2025-07-14,佳里區,0.01,3.5226859973137185e-161,0.047137958431590306
2025-07-21,佳里區,0.01,3.5226859973137185e-161,0.047137958431590306
2025-07-28,佳里區,0.01,3.5226859973137185e-161,0.047137958431590306
2025-08-04,佳里區,0.01,3.5226859973137185e-161,0.047137958431590306
2025-08-11,佳里區,0.01,3.5226859973137185e-161,0.047137958431590306
2025-08-18,佳里區,0.01,3.5226859973137185e-161,0.047137958431590306
2025-08-25,佳里區,0.01,3.5226859973137185e-161,0.047137958431590306
2025-09-01,佳里區,0.01,3.5226859973137185e-161,0.047137958431590306
2025-09-08,佳里區,0.01,3.5226859973137185e-161,0.047137958431590306
2025-09-15,佳里區,0.01,3.5226859973137185e-161,0.047137958431590306
