﻿行政區域代碼,里別,日期,星期,集合時間,集合地點,緯度,經度,鎖匠,警員,刑警,噴工數,支援人力
67000350,梅花里,1112,四,0815,安中路一段701巷35號對面梅花公園,23.038824,120.1978952,2,2,1,21,44
67000350,原佃里,1112,四,1330,怡安路二段102號(怡安果菜市場)辦公大樓,23.0538947,120.1964522,1,1,1,11,26
67000340,大港里,1112,四,1330,中華北路一段362巷3弄旁空地,23.0104452,120.1827435,3,2,1,11,26
67000340,三德里,1112,四,1330,鴨母寮市場前面成功路),23.000133,120.2047489,1,1,1,4,10
67000340,振興里,1112,四,1330,長榮路4段91巷,23.0063146,120.2217014,1,1,1,4,10
67000330,田寮里,1112,四,1330,西門路ㄧ段223巷與大成路二段42巷交叉口逢甲市場,22.976847,120.1957308,3,2,1,13,4
67000320,東門里,1112,四,0815,勝利路(光華高中),24.8035412,120.9679136,1,0,1,7,18
67000320,東明里,1112,四,1330,東安路96號(東安復健診所),22.9916823,120.227472,2,1,1,9,22
67000310,龍潭里A,1112,四,0815,永明街330號陽光綠第,23.0286236,120.2656955,1,1,,2,3
67000310,龍潭里B,1112,四,0815,中山北路164巷82號大樓,23.0286236,120.2656955,1,1,,1,3
67000310,永康里,1112,四,0815,永平街45巷6號(五聖壇),23.0234285,120.2584844,1,1,,1,4
67000310,西勢里,1112,四,0815,富強路一段216巷口,23.0154649,120.2772325,1,1,,4,18
67000310,三合里,1112,四,1330,南工街323巷1號旁,23.010739,120.2390123,1,1,,7,18
67000290,山西里、北勢里,1112,四,1330,北安三街,22.9671673,120.3219289,1,1,1,7,12
67000280,新厝里,1112,四,0815,和平南街與公園路交叉口,22.9619703,120.2923733,1,1,0,5,8
67000230,玉井里,1112,四,0815,中正路,23.1256423,120.4602459,1,1,1,2,2
67000230,竹圍里、玉田里,1112,四,0815,中正路,23.1337231,120.478965,1,1,1,10,18
67000190,光文里,1112,四,0815,成功路266巷,23.1340393,120.3003035,1,1,0,6,0
67000370,民主里,1113,五,0815,保安路132號,22.9923288,120.1939271,1,1,,2,0
67000360,文平里,1113,五,0815,永華二街59巷39號對面,22.9860574,120.1805789,1,0,1,5,9
67000350,溪墘里,1113,五,0815,海佃路一段270巷52號旁空地樺谷夜市,23.0244424,120.1928448,1,1,1,9,22
67000350,海西里,1113,五,0815,海中街121巷44號旁空地,23.0306699,120.1791357,1,1,1,7,16
67000350,鳳凰里,1113,五,1330,安中路一段562號,23.038824,120.1978952,1,1,1,8,18
67000350,梅花里、鳳凰里、海東里,1113,五,1330,安中路一段882號鮮自然飲料店,23.0436829,120.2195374,1,1,1,9,20
67000350,新順里、安慶里,1113,五,1330,怡安路一段87號,23.0417267,120.2000596,1,1,1,6,16
67000340,元寶里,1113,五,0815,開元路483號前空地,23.0114904,120.224226,1,1,1,6,16
67000340,成德里,1113,五,0815,文成路193號聖武宮,23.0134491,120.2036668,1,1,1,4,12
67000340,和順里,1113,五,1330,民德路58巷11弄15號旁空地,23.0051759,120.2015025,1,1,1,10,24
67000330,光明里,1113,五,0815,新建路25巷口,22.971944,120.1870727,5,5,1,17,40
67000330,明興里,1113,五,1330,金華路ㄧ段30巷口,22.9629831,120.1914018,2,2,1,9,2
67000320,德高里,1113,五,0815,崇善路855號崇善自助餐,22.9665308,120.2354061,1,0,1,5,14
67000320,虎尾里、復興里,1113,五,1330,富農街一段188巷10弄7號虎尾里活動中心,22.9791309,120.2361273,1,0,1,4,12
67000320,泉南里A,1113,五,1330,慶東街57號集合,22.9847029,120.2159306,1,0,1,3,10
67000320,泉南里B,1113,五,1330,府東街228號旁停車場,22.9847029,120.2159306,1,0,1,8,20
67000310,六合里,1113,五,0815,六合路46號,23.0112118,120.2303571,2,1,1,11,26
67000310,王行里,1113,五,1330,王行路1004號前空地,23.042301,120.2772325,1,1,,3,6
67000310,甲頂里,1113,五,1330,中正南路52巷13弄8號旁空地,23.0217702,120.2152092,1,1,,3,6
67000310,北灣里,1113,五,1330,大灣路119巷73號旁空地,23.012954,120.270022,1,1,,3,7
67000280,崙頂里,1113,五,1330,崙頂一街77號,22.9571231,120.2930943,1,1,1,7,20
67000280,許厝里,1113,五,1330,中山路一段434巷5號對面空地,22.9658238,120.2995826,1,1,1,3,12
67000280,歸仁里,1113,五,1330,大通路與中正北路一段交叉口美學館後方停車場,22.9669072,120.3103958,1,1,1,3,12
67000270,成功里,1113,五,0815,保華路2巷22號旁路口,22.9404559,120.225308,1,1,1,7,14
67000180,東榮里,1113,五,0815,東榮里中興路691號前空地面,23.0325916,120.3233704,1,1,1,12,19
67000180,知義里,1113,五,1330,中興路417號,23.0194325,120.3349024,1,1,1,7,10
67000350,海南里,1114,六,0815,府安路七段,23.0074371,120.1698421,1,1,1,14,32
67000350,新順里,1114,六,1330,安和路三段54巷,23.0445064,120.2184734,1,1,1,32,70
67000330,再興里,1114,六,0815,金華路二段,22.9816175,120.1914653,3,3,1,12,30
67000330,喜北里,1114,六,1330,喜樹路,22.9428855,120.1797649,1,1,1,7,16
67000320,東光里,1114,六,0815,凱旋路,22.9932248,120.2292429,1,0,1,5,14
67000310,六合里A,1114,六,0815,中華路459巷,23.0106603,120.2320788,1,1,1,4,12
67000310,六合里B,1114,六,0815,中山南路104巷,23.0127614,120.2292452,2,2,1,5,14
67000310,安康里,1114,六,0815,中華西街,23.0150779,120.2262742,1,1,1,4,12
67000310,二王里,1114,六,0815,南工街214巷32弄,23.0144049,120.2398048,1,1,1,4,12
67000310,鹽洲里,1114,六,1330,鹽洲一街11巷,23.0415313,120.2344378,2,2,1,10,24
67000310,正強里A,1114,六,1330,四維街,23.0342125,120.2519655,1,1,1,3,12
67000310,正強里B,1114,六,1330,正強街330巷,23.0337728,120.2513119,,,,1,
67000370,銀同里、萬昌里,1115,日,0815,城隍街,22.9901115,120.2083291,4,3,1,30,66
67000370,銀同里,1115,日,1330,中西開山路,22.9922404,120.2055998,4,3,1,30,66
67000340,勝安里,1115,日,0815,開元路,23.0076565,120.2204428,1,1,1,7,18
67000340,成德里,1115,日,0815,北安路一段,23.0181251,120.2077621,1,1,1,3,10
67000270,成功里,1115,日,0815,成功二街31巷,22.9564532,120.2288104,2,1,1,14,30
67000270,新田里,1115,日,0815,民安路二段,22.9525522,120.2533979,1,1,1,7,14
67000270,仁愛里,1115,日,1330,大同路三段,22.9593283,120.2170515,3,1,1,15,32
67000270,三甲里,1115,日,1330,三甲子,22.9401228,120.2397336,1,1,1,6,12
67000230,玉井里、玉田里,1115,日,0815,中正路,23.1781836,120.4838933,1,1,1,7,12
67000230,玉井里、玉田里,1115,日,1330,中正路,23.1781836,120.4838933,1,1,1,7,12
67000210,安定里、管寮里、港尾里,1115,日,0815,安定,23.1209313,120.2492634,1,3,1,11,12
67000210,港南里、六嘉里,1115,日,1330,安定,23.1209313,120.2492634,1,2,1,11,12
67000190,六德里,1115,日,1330,六分寮333,23.1526609,120.300011,1,1,0,6,4
67000360,育平里,1116,一,0815,郡平路,22.9890018,120.1675709,1,0,1,3,4
67000360,平通里,1116,一,0815,慶平路,22.9976456,120.1669709,1,0,1,6,10
67000350,海佃里,1116,一,0815,國安街56巷,23.0239204,120.1898593,1,1,1,24,52
67000350,佃西里,1116,一,1330,海佃路四段388巷,23.0646459,120.1763528,1,1,1,4,10
67000350,東和里,1116,一,1330,館前一路,23.0567271,120.2309609,1,1,1,4,8
67000340,仁愛里,1116,一,0815,東豐路227巷,23.0039328,120.2205538,70,5,1,33,76
67000340,三德里,1116,一,0815,裕民街84巷,23.0002212,120.2053586,1,1,1,5,11
67000340,中樓里,1116,一,1330,東豐路,23.0036482,120.2184348,3,3,1,16,34
67000340,國興里,1116,一,1330,南園街101巷,23.0081477,120.2258834,1,1,1,9,22
67000330,日新里,1116,一,0815,新興路,22.9755921,120.1914431,4,3,1,16,38
67000330,大恩里,1116,一,1330,國民路165巷,22.966502,120.2116106,3,3,1,16,4
67000320,虎尾里、自強里,1116,一,0815,東成街,22.97973,120.233947,1,0,1,6,16
67000320,東門里,1116,一,0815,東門路一段,22.9883399,120.2139661,0,0,0,4,12
67000320,南聖里,1116,一,1330,裕和五街,22.989317,120.2471473,1,0,1,4,12
67000320,崇學里,1116,一,1330,崇明十二街,22.975368,120.2236762,1,0,1,7,18
67000310,安康里,1116,一,1330,中華路661巷,23.0143505,120.2276311,3,2,1,17,42
67000350,安慶里,1117,二,0815,安中路一段189巷,23.0338139,120.2075656,1,1,1,15,32
67000350,安富里,1117,二,1330,海佃路一段158巷,23.0248828,120.1965714,1,1,1,5,14
67000350,海南里,1117,二,1330,府安路六段103巷,23.0201117,120.1870809,1,1,1,10,24
67000330,日新里,1117,二,0815,新興路與利南街,22.9755921,120.1914431,5,4,1,20,44
67000330,大恩里,1117,二,1330,大同路二段750巷,22.9764702,120.2139251,2,1,1,13,2
67000330,喜南里,1117,二,1330,喜樹路340巷,22.9401573,120.1760633,1,1,1,6,2
67000320,裕農里,1117,二,0815,東寧路,22.988481,120.231776,1,0,1,4,12
67000320,小東里,1117,二,1330,東和路,22.9983756,120.2258961,1,1,1,8,20
67000180,大坑里,1117,二,1330,大坑尾,23.012628,120.385707,1,0,1,2,0
67000180,知義里,1117,二,1330,口埤,23.0254077,120.3502486,0,0,1,2,0
67000110,石湖里,1117,二,0815,大內里,23.118461,120.362049,0,0,0,8,0
67000360,育平里,1118,三,0815,郡平路,22.9892969,120.167528,1,1,0,2,4
67000360,文平里,1118,三,0815,建平七街,22.9880476,120.1847943,1,0,1,5,12
67000360,海頭里,1118,三,1330,安北路121巷,23.0019187,120.164209,1,0,1,9,20
67000340,華興里、國興里,1118,三,0815,林森路三段,22.9616224,120.2306448,5,5,1,31,72
67000340,玉皇里,1118,三,1330,北忠街,23.0004654,120.2064387,1,1,1,5,14
67000320,大智里,1118,三,0815,德東街,22.972858,120.226669,2,1,1,11,26
67000320,崇德里,1118,三,0815,崇德路550巷,23.0073816,120.2241183,1,0,1,6,18
67000320,虎尾里,1118,三,1330,東門路三段179巷,22.9777738,120.2351301,1,0,1,10,24
67000320,裕聖里,1118,三,1330,裕忠路,22.9810599,120.2418691,1,0,1,9,22
67000310,中興里,1118,三,0815,中華路286巷,23.0075832,120.2368721,1,1,1,9,22
67000310,崑山里,1118,三,1330,崑大路155巷,22.9966887,120.254712,2,1,1,10,24
67000270,大甲里,1118,三,0815,行大一街,22.9142231,120.2188725,2,1,1,16,28
67000190,文昌里,1118,三,1330,自由路,23.1306431,120.2907026,2,2,0,11,13
67000350,海東里,1119,四,0815,同安路347巷,23.0434943,120.1921292,1,1,1,7,18
67000350,安富里、溪墘里,1119,四,0815,安寧街91巷,23.023379,120.1935022,1,1,1,7,18
67000350,安東里,1119,四,1330,安和路一段496巷,23.035934,120.214339,1,1,1,15,34
67000340,興南里,1119,四,0815,小北路,23.0061542,120.2063993,2,2,1,13,36
67000320,圍下里,1119,四,0815,育樂街,22.9920921,120.2143722,1,1,0,6,18
67000320,東聖里,1119,四,1330,中華東路二段133巷,22.9871101,120.2331186,2,1,1,14,38
67000310,王行里,1119,四,0815,王行路,23.052818,120.272068,1,1,1,6,18
67000310,西勢里,1119,四,0815,西勢路158巷,23.0210157,120.2774542,1,1,1,5,16
67000310,鹽洲里,1119,四,0815,鹽行路146巷,23.0437445,120.2328794,1,1,1,3,12
67000310,二王里,1119,四,1330,中山南路490巷,23.0171134,120.2393566,1,1,1,7,20
67000310,大灣里,1119,四,1330,大同街,23.0097331,120.267534,1,1,1,6,18
67000310,崑山里,1119,四,1330,崑大路201巷 ,22.9966774,120.251824,1,1,1,3,12
67000290,北勢里,1119,四,1330,北新街,22.964379,120.330303,1,1,1,9,18
67000280,八甲里,1119,四,0815,大光一街,22.9755075,120.2962474,1,1,1,6,12
67000270,大甲里,1119,四,1330,中正西路3,22.9180425,120.2164172,4,3,1,8,16
67000230,玉田里,1119,四,0815,玉安街,23.1284051,120.464283,1,1,1,8,16
67000370,藥王里,1120,五,0815,民權路三段,22.9982142,120.1935811,3,2,1,28,66
67000370,藥王里,1120,五,1330,民權路三段,22.9982142,120.1935811,3,2,1,28,66
67000350,東和里,1120,五,1330,環館北路,23.0652338,120.2344958,1,1,1,8,18
67000330,明亮里,1120,五,0815,金華路ㄧ段242巷,22.968131,120.192042,3,2,1,13,32
67000330,明興里,1120,五,0815,永仁街,22.965373,120.19118,3,2,1,13,32
67000330,文南里,1120,五,1330,永南四街與南豐街,22.9840326,120.1887933,2,1,1,10,22
67000320,崇善里,1120,五,0815,崇善十二街,22.9694048,120.2323865,1,0,1,8,27
67000320,東門里,1120,五,1330,慶東街,22.9883469,120.2160268,1,0,1,8,25
67000310,龍潭里,1120,五,0815,龍埔街175巷,23.0337299,120.2631685,1,1,1,8,20
67000280,辜厝里,1120,五,0815,大順一街,22.9646525,120.2926908,1,1,1,9,22
67000280,新厝里,1120,五,1330,中正一街,22.96605,120.2948562,1,1,1,28,61
67000360,石門里,1121,六,0815,安平路,22.9995867,120.1663193,1,0,1,6,12
67000350,溪墘里、安富里,1121,六,0815,安寧街,23.0067449,120.2173133,1,1,1,25,54
67000350,溪北里,1121,六,1330,敬安街,23.0274483,120.211032,1,1,1,3,4
67000350,新順里,1121,六,1330,安和路二段,23.0428855,120.216622,1,1,1,10,38
67000340,勝安里,1121,六,0815,開元路73巷,23.022188,120.19433,2,2,1,10,24
67000340,文元里,1121,六,1330,中華北路二段25巷,23.0180468,120.1933122,2,2,1,10,24
67000330,府南里,1121,六,0815,大成路二段143巷,22.9733077,120.1934016,2,2,1,11,24
67000330,開南里,1121,六,0815,新建路37巷,22.9688761,120.1859979,1,1,1,3,4
67000320,崇德里,1121,六,1330,崇明路,22.9742918,120.2231985,2,1,1,13,34
67000310,勝利里,1121,六,1330,勝華街37巷,23.0051945,120.2336334,3,2,1,17,40
67000180,觀音里、太平里,1121,六,0815,中正路,23.0378948,120.3076271,1,1,1,11,26
67000180,東榮里,1121,六,1330,信義路131巷,23.034461,120.314114,2,1,2,14,36
67000120,東寧里,1121,六,0815,新生路,23.161131,120.179647,1,1,1,10,6
67000070,新建里,1121,六,1330,興民街,23.1844445,120.2429011,1,1,1,8,0
67000370,西湖里,1122,日,0815,民權路四段與頂美一街,22.9992785,120.1654457,1,1,1,16,40
67000370,郡王里,1122,日,1330,府前路一段,22.9888497,120.206118,1,1,1,7,18
67000330,金華里,1122,日,0815,聖南街與惠南街,22.979616,120.1889879,7,7,1,33,6
67000330,永寧里、興農里,1122,日,1330,灣裡路211巷,22.9282883,120.1837632,1,1,1,6,2
67000330,郡南里,1122,日,1330,新都路,22.967162,120.1947184,1,1,1,6,2
67000330,明亮里,1122,日,1330,新都路,22.967162,120.1947184,3,3,1,17,4
67000330,再興里,1122,日,1330,三官路,22.9770671,120.1915014,2,2,1,6,2
67000350,溪心里,1123,一,0815,海佃路二段764號,23.023379,120.1935022,1,1,1,5,10
67000340,大和里,1123,一,0815,文賢路799巷18號,23.0061542,120.2063993,2,1,1,11,32
67000340,仁愛里、重興里,1123,一,0815,東豐路305巷51號恩隍宮,23.0434943,120.1921292,1,1,1,10,26
67000340,成德里、和順里,1123,一,1330,育德二路51巷2號對面公園,23.0210157,120.2774542,1,1,1,9,24
67000340,成功里,1123,一,1330,北成路80巷22弄21號對面北成公園,23.0437445,120.2328794,3,2,1,15,38
67000330,光明里,1123,一,1330,新建路21巷口,22.9871101,120.2331186,2,2,1,8,18
67000320,大學里,1123,一,0815,長榮路三段66巷55號旁公園,22.9920921,120.2143722,3,2,3,14,38
67000320,崇善里,1123,一,1330,崇善十三街57號瑩青幼兒園,23.052818,120.272068,2,1,1,13,36
67000310,鹽洲里A,1123,一,0815,洲尾街150號旁菜園,22.9755075,120.2962474,1,1,1,7,20
67000310,鹽洲里B,1123,一,0815,鹽行路91號旁空地,23.1284051,120.464283,1,1,1,3,12
67000310,五王里,1123,一,1330,成功路238號旁空地,22.964379,120.330303,2,1,1,12,26
67000180,豐榮里,1123,一,1330,洋子145-1號,23.035934,120.214339,1,0,1,3,0
67000180,大坑里,1123,一,1330,大坑尾23號產銷班,22.9180425,120.2164172,1,0,1,1,0
67000310,復國里,1124,二,1330,復國一路173巷62弄1號復國教會,23.0065443,120.2461286,2,1,1,12,26
67000270,田厝里,1124,二,0815,保安路二段481號田厝里活動中心,22.9554713,120.2526278,1,1,1,8,20
67000270,土庫里,1124,二,0815,土庫路245巷2號旁空地,22.9911719,120.2603821,1,1,1,8,20
67000070,總榮里,1124,二,0815,總爺庄66號旁空地,23.187253,120.268194,1,1,1,4,0
67000360,西門里,1125,三,1330,安北路438號旁空地,22.9996879,120.1524127,1,0,1,9,20
67000350,幸福里,1125,三,0815,國安街155巷42號,23.0211082,120.1878917,1,1,1,4,6
67000340,文元里,1125,三,0815,文靈公園文賢路1122巷與文賢三街337巷6弄交叉處),23.0166844,120.1967382,1,1,1,8,20
67000340,大道里、大山里,1125,三,0815,和緯路一段98號旁巷子,23.0094834,120.2149075,2,2,1,7,18
67000340,國姓里,1125,三,0815,公園路377巷3號旁,23.0064218,120.2097286,1,1,1,3,6
67000340,文成里,1125,三,1330,文賢路268號前面,23.0049099,120.193778,1,1,1,5,14
67000340,安民里,1125,三,1330,安民里活動中心海安路三段59號),23.0022084,120.1991827,1,2,1,20,46
67000330,府南里,1125,三,0815,大成路二段177巷口,22.9745067,120.1924609,2,2,1,9,20
67000330,田寮里,1125,三,0815,大成路二段168號前,22.9750505,120.193227,2,2,1,9,20
67000330,喜北里,1125,三,1330,喜樹路20巷9弄口,22.9471063,120.179244,3,3,1,15,36
67000320,大智里,1125,三,0815,崇善十六街16號對面空地,22.963165,120.2343914,1,0,1,4,14
67000320,和平里,1125,三,0815,文化六街與文化一街交叉路口公園,22.9748818,120.2325543,1,0,1,7,18
67000320,龍山里,1125,三,0815,富德街21號(臺南市審計處),22.984222,120.224032,1,0,1,9,22
67000320,忠孝里,1125,三,1330,崇明路190號(台南榮民之家大門口),22.9790514,120.2178248,1,0,1,10,24
67000300,崎頂里,1125,三,0815,新市子158號(衛生所),22.939765,120.412151,1,1,1,1,7
67000280,七甲里,1125,三,1330,七甲五街102巷93號(六興宮),22.9832175,120.2906035,1,1,1,4,7
67000270,上崙里,1125,三,0815,德崙路370巷巷口(藍天超市旁),22.9417587,120.258949,1,1,1,8,16
67000340,大豐里,1126,四,0815,武聖路,23.008084,120.1872052,2,2,1,16,38
67000340,成德里,1126,四,0815,育成路,23.0202262,120.205187,1,1,1,7,18
67000340,國姓里、六甲里,1126,四,1330,公園路433巷,23.0077939,120.2090093,4,3,1,22,50
67000330,再興里,1126,四,1330,金華路二段,22.9810279,120.1916004,2,2,1,9,20
67000330,開南里,1126,四,1330,新和東路,23.1141307,120.2816883,1,1,1,2,4
67000320,小東里,1126,四,0815,小東路,22.9997364,120.2274877,2,1,1,13,32
67000320,小東里,1126,四,1330,小東路,22.9997364,120.2274877,2,1,1,13,32
67000310,勝利里,1126,四,0815,勝學路260巷,23.007224,120.2317768,2,1,1,11,26
67000310,中華里,1126,四,1330,小東路685巷,22.999028,120.239695,1,1,1,7,18
67000310,南灣里,1126,四,1330,立興街57巷,23.0032346,120.2647237,1,1,1,6,16
67000280,許厝里,1126,四,1330,公園路39巷,22.9649422,120.2994019,1,1,1,5,15
67000180,東榮里,1126,四,0815,信義路,23.0383218,120.3151386,1,1,1,14,25
67000180,知義里,1126,四,0815,口碑,23.0254077,120.3502486,1,1,1,3,0
67000160,鯤溟里,1126,四,0815,鯤溟,23.1885961,120.1112911,1,1,1,2,0
67000140,營西里,1126,四,1330,後營,23.1440531,120.2209801,1,1,1,3,0
67000130,仁得里,1126,四,1330,和平路,23.2280203,120.1773545,2,2,2,9,12
67000120,鎮山里,1126,四,0815,勝利路,23.1498882,120.179736,1,1,1,10,8
67000370,大涼里,1127,五,0815,府前路二段258巷,22.9931464,120.1908589,2,1,1,10,24
67000360,石門里,1127,五,1330,安北路,23.0006693,120.166725,1,0,1,4,6
67000350,幸福里、海南里,1127,五,1330,府安路六段103巷,23.0209347,120.1869123,1,1,1,7,18
67000330,田寮里,1127,五,1330,大成路二段,22.9750505,120.193227,0,0,1,1,4
67000320,南聖里,1127,五,1330,裕孝路,22.9838971,120.242697,2,1,1,17,42
67000320,大學里,1127,五,1330,大學路,22.9966097,120.2168136,0,0,1,9,10
67000310,復國里,1127,五,0815,國華街,23.011192,120.246772,1,1,1,4,12
67000310,正強里,1127,五,0815,正強街,23.02912,120.2518763,1,1,1,8,20
67000180,護國里,1127,五,0815,仁愛街,23.0374507,120.309168,1,1,1,9,13
67000070,中興里,1127,五,0815,和平路,23.1787334,120.2436833,1,1,1,4,0
67000330,再興里,1128,六,0815,金華路二段,22.9810279,120.1916004,1,1,1,3,8
67000330,郡南里A,1128,六,0815,德興路,22.9628861,120.1925393,2,2,2,11,22
67000330,郡南里B,1128,六,0815,德興路,22.9652114,120.1923945,2,2,2,9,20
67000330,南都里,1128,六,1330,中華南路二段315巷,22.960313,120.1855949,3,3,3,15,34
67000330,國宅里,1128,六,1330,金華路二段33巷,22.9770796,120.1885211,3,3,3,17,38
67000320,自強里,1128,六,0815,中華東路二段295巷,22.9819737,120.231494,1,0,1,6,16
67000320,東智里,1128,六,0815,大同路二段,22.9624437,120.2172513,1,0,1,2,8
67000320,裕聖里,1128,六,0815,裕信路,22.98212,120.2452139,1,0,1,8,20
67000310,復華里,1128,六,1330,復華八街47巷,23.0169673,120.2460251,2,1,1,12,26
67000280,歸仁里,1128,六,1330,忠孝北路,22.969897,120.2997283,1,1,1,6,13
67000370,普濟里,1129,日,1330,成功路,22.9997588,120.2004519,1,0,1,8,20
67000340,文元里A,1129,日,0815,文賢一路300巷,23.0040354,120.1959561,3,2,1,15,36
67000340,文元里B,1129,日,0815,文賢三街337巷,23.01684,120.1973035,1,1,1,7,18
67000340,安民里,1129,日,0815,海安路三段,23.000627,120.199028,2,1,1,17,40
67000320,崇善,1129,日,1330,仁和路,22.9684035,120.234155,1,0,1,10,22
67000270,田厝里,1129,日,1330,忠義一街38巷,22.9789084,120.2593791,1,0,1,5,8
67000330,建南里,1130,一,0815,中華南路二段185巷,22.9604893,120.1910138,2,2,1,11,22
67000330,開南里,1130,一,0815,鹽埕路159巷與新建路41巷,22.9690929,120.1874864,2,2,1,10,20
67000320,崇德里,1130,一,1330,崇明十三街10巷,22.9748079,120.2258672,1,0,1,16,38
67000310,鹽洲里,1130,一,1330,鹽行路,23.0425734,120.2351695,3,2,1,5,14
67000280,沙崙里,1130,一,1330,二甲,22.9838213,120.293882,1,1,1,11,24
67000180,護國里,1130,一,0815,和平街,23.0337379,120.3098948,2,2,1,13,16
67000180,那拔里,1130,一,1330,那拔,23.053697,120.3377852,1,1,1,5,0
67000360,港仔里,1201,二,0815,安平路,22.9988589,120.154418,1,0,1,4,8
67000340,文元里,1201,二,0815,文賢三街,23.0171646,120.1979851,2,2,1,16,38
67000280,許厝里,1201,二,0815,中山路一段437巷,22.965983,120.2993363,1,1,1,1,0
67000360,港仔里,1202,三,1330,安平路,22.9999651,120.1623878,1,0,1,12,22
67000360,華平里,1202,三,1330,健康二街,22.9941795,120.1743162,1,1,0,7,16
67000330,興農里,1202,三,0815,明興路,22.9274705,120.1868752,1,1,1,8,18
67000330,田寮里,1202,三,0815,新興路與夏林路,22.981784,120.190871,2,2,1,10,22
67000330,文南里,1202,三,1330,健康路二段,22.9755921,120.1914431,2,2,1,9,20
67000070,港尾里,1203,四,0815,港尾里客子寮,23.2030401,120.2022239,1,1,1,1,0
67000360,石門里,1203,四,0815,安北路,23.0016935,120.1655009,1,0,1,5,8
67000360,平安里,1203,四,1330,安北路16巷,23.000366,120.1683107,1,1,0,9,20
67000340,安民里、裕民里,1203,四,1330,成功路,23.0008148,120.1985384,2,2,1,9,24
67000340,大道里,1203,四,1330,北門路二段547巷,23.0111333,120.2146222,1,1,1,4,14
67000330,郡南里,1203,四,0815,永成路三段,22.9670652,120.1953869,2,2,1,10,22
67000320,崇文里,1203,四,0815,崇德十九街,22.9683487,120.2289352,1,0,1,10,24
67000320,,1203,四,0815,中華東路二段18巷,22.9846494,120.2329291,,,,3,0
67000320,德高里,1203,四,1330,仁和路252巷,22.967457,120.235185,1,0,1,6,16
67000310,西灣里,1203,四,1330,永華路212巷,23.0108044,120.2594933,3,2,1,5,14
67000290,香洋里,1203,四,0815,香洋里中央路,22.9601884,120.3303371,1,1,1,2,2
67000370,赤崁里,1204,五,1330,中山路,22.9960707,120.2088778,,,,2,0
67000340,文成里,1204,五,1330,立賢路二段66巷,23.0100268,120.1988382,1,1,1,7,18
67000320,裕聖里,1204,五,0815,裕孝路,22.980287,120.244107,1,0,1,7,20
67000310,復國里,1204,五,0815,復國一路237巷,23.0084638,120.2457576,3,2,1,4,16
67000180,豐榮里,1204,五,0815,民治路43巷,23.0378011,120.3038585,1,1,2,12,28
67000180,大坑里,1204,五,0815,大坑尾,23.012628,120.385707,1,1,1,1,0
67000180,護國里,1204,五,1330,護國里中山路,23.0388302,120.311173,1,1,1,8,20
67000180,武安里,1204,五,1330,健康路,23.0319809,120.3067184,1,1,2,15,34
67000330,大林里,1205,六,0815,大同路二段406巷,22.9745385,120.2132493,3,3,1,15,34
67000310,五王里,1205,六,1330,成功路244巷,23.0126494,120.2333688,1,1,,5,14
67000310,安康里,1205,六,1330,中山南路123巷,23.0191223,120.2413962,2,1,1,2,8
67000350,溪心里,1207,一,0815,安中路二段296巷8號,23.0495594,120.1868197,0,1,1,3,6
67000340,大港里,1207,一,1330,大興街264巷1號,23.0106073,120.1867958,2,2,1,11,28
67000330,田寮里,1207,一,0815,西門路ㄧ段223巷,22.975531,120.196861,2,2,2,9,20
67000330,新生里,1207,一,1330,大同路二段196號,22.9768023,120.2136637,1,1,1,2,6
67000330,喜北里、喜南里,1207,一,1330,喜樹路222號,22.9410862,120.1784122,1,1,1,3,8
67000320,崇成里,1207,一,1330,崇德十二街31號,22.9717524,120.2284234,3,2,1,22,54
67000370,西賢里,1208,二,0815,西賢一街187巷,23.0038065,120.1773537,2,2,1,14,34
67000360,金城里,1208,二,1330,湖內一街,22.9970971,120.159008,1,0,1,6,14
67000320,大同里,1208,二,1330,大同路一段197巷,22.9835147,120.2124013,3,2,1,14,34
67000310,六合里,1208,二,0815,中華二路358巷,23.0088659,120.230163,1,1,0,4,10
67000320,大智里,1209,三,0815,長東街145巷,22.960031,120.2302589,1,0,1,6,16
67000320,東智里,1209,三,1330,臺南德東街,22.9615898,120.2302508,1,1,0,9,22
67000310,勝利里,1209,三,0815,勝華街37巷,23.0054047,120.2339679,1,1,0,6,16
67000200,永就里,1210,四,0830,永就里,23.0642791,120.3003035,3,2,1,15,30
67000200,永就里,1210,四,1330,永就里中華路,23.064266,120.2945393,0,0,0,15,30
67000360,平安里,1211,四,1330,安平路,22.9984449,120.1780638,1,0,1,6,14
67000340,永祥里,1211,四,0830,實踐街103巷,23.0156047,120.2204752,1,1,1,8,20
67000320,莊敬里,1211,四,1330,東光路二段36巷,22.9961268,120.2326082,1,0,1,5,14
67000330,鯤鯓里,1212,六,1330,鯤鯓路,22.9592584,120.1720893,1,0,0,6,13
67000320,大學里,1212,六,0815,大學路,22.9966097,120.2168136,1,0,1,6,14
67000310,西勢里,1212,六,1330,廣興街26巷,23.0186731,120.2771184,1,0,0,6,13
67000320,關聖里,1213,日,1330,裕農三街與裕智街,22.9857854,120.2396415,1,0,1,9,22
67000350,淵東里,1214,一,0815,海佃路四段149巷,23.0637272,120.1727047,1,1,1,2,0
67000340,東興里,1214,一,1330,小東路423巷,22.9989798,120.2326696,1,1,1,2,5
67000310,東橋里,1214,一,0815,東橋三路,23.0494318,120.2614833,1,1,,5,12
